,movie_id,movie_imdb_id,movie_name,language,overview,release_date,status,rating,vote_count,genre,runtime,poster_url
65,38356,tt1399103,Transformers: Dark of the Moon,en,"The Autobots continue to work for NEST, now no longer in secret. But after discovering a strange artifact during a mission in Chernobyl, it becomes apparent to Optimus Prime that the United States government has been less than forthright with them.",2011-06-28,Released,6.146,7075,"Action, Science Fiction, Adventure, ",154,https://image.tmdb.org/t/p/original/28YlCLrFhONteYSs9hKjD1Km0Cj.jpg
66,217,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,en,"Set during the Cold War, the Sovietsâled by sword-wielding Irina Spalkoâare in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. Indy is coerced to head to Peru at the behest of a young man whose friendâand Indy's colleagueâProfessor Oxley has been captured for his knowledge of the skull's whereabouts.",2008-05-21,Released,5.962,6809,"Adventure, Action, ",122,https://image.tmdb.org/t/p/original/56As6XEM1flWvprX4LgkPl8ii4K.jpg
67,105864,tt1979388,The Good Dinosaur,en,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,2015-11-14,Released,6.735,4712,"Adventure, Animation, Family, ",93,https://image.tmdb.org/t/p/original/j0MuLOCf7q5o62xGVhN80K36xYS.jpg
68,62177,tt1217209,Brave,en,"Brave is set in the mystical Scottish Highlands, where MÃ©rida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, MÃ©rida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, MÃ©rida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into MÃ©ridaâs quest â and serving as comic relief â are the kingdomâs three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",2012-06-21,Released,6.997,11706,"Animation, Adventure, Comedy, Family, Action, Fantasy, ",93,https://image.tmdb.org/t/p/original/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg
69,188927,tt2660888,Star Trek Beyond,en,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",2016-07-07,Released,6.8,5802,"Action, Adventure, Science Fiction, ",122,https://image.tmdb.org/t/p/original/cnQp8GmOWahIgQaH60Kwez3TNzw.jpg
70,10681,tt0910970,WALLÂ·E,en,"WALLÂ·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALLÂ·E thinks he's finally found a friend and stows away on the ship when it leaves.",2008-06-22,Released,8.063,15976,"Animation, Family, Science Fiction, ",98,https://image.tmdb.org/t/p/original/zSDCorl36ZjAaUzADHLo5b8UfBu.jpg
71,5174,tt0293564,Rush Hour 3,en,"After a botched assassination attempt, the mismatched duo finds themselves in Paris, struggling to retrieve a precious list of names, as the murderous crime syndicate's henchmen try their best to stop them. Once more, Lee and Carter must fight their way through dangerous gangsters; however, this time, the past has come back to haunt Lee. Will the boys get the job done once and for all?",2007-08-08,Released,6.415,2546,"Action, Comedy, Crime, ",91,https://image.tmdb.org/t/p/original/rZ7IxJlPhNNJ6Rn8z1rzsXuA70P.jpg
72,10152,tt0329028,Dumb and Dumberer: When Harry Met Lloyd,en,"This wacky prequel to the 1994 blockbuster goes back to the lame-brained Harry and Lloyd's days as classmates at a Rhode Island high school, where the unprincipled principal puts the pair in remedial courses as part of a scheme to fleece the school.",2003-04-14,Released,4.127,656,"Comedy, ",85,https://image.tmdb.org/t/p/original/cSe9Kg3OzQskQbBtjaUPAaqca5n.jpg
73,1535,tt0266987,Spy Game,en,"On the day of his retirement, a veteran CIA agent learns that his former protÃ©gÃ© has been arrested in China, is sentenced to die the next morning in Beijing, and that the CIA is considering letting that happen to avoid an international scandal.",2001-11-18,Released,6.931,1702,"Action, Crime, Thriller, ",126,https://image.tmdb.org/t/p/original/6y8M1rxjKofQCRKKe6xeV91K2Fc.jpg
74,2067,tt0183523,Mission to Mars,en,"When contact is lost with the crew of the first Mars expedition, a rescue mission is launched to discover their fate.",2000-03-10,Released,5.992,1142,"Science Fiction, Thriller, ",114,https://image.tmdb.org/t/p/original/6bOaiFQZsBEjUZWGPUv3s9pdvhu.jpg
75,14161,tt1190080,2012,en,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",2009-10-10,Released,5.8,10591,"Action, Adventure, Science Fiction, ",158,https://image.tmdb.org/t/p/original/8i1xFqcItT6GKEbY6VDbFnxe7sJ.jpg
76,17979,tt1067106,A Christmas Carol,en,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",2009-11-04,Released,6.856,3824,"Animation, Family, Drama, Fantasy, ",94,https://image.tmdb.org/t/p/original/goHDZUnqZJ7FN4h48Qh6MzJNExl.jpg
77,76757,tt1617661,Jupiter Ascending,en,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynastyâ¦",2015-02-04,Released,5.412,5971,"Science Fiction, Fantasy, Action, ",127,https://image.tmdb.org/t/p/original/2NCcAZ3M3F0FxENYmammBknwpVn.jpg
78,258489,tt0918940,The Legend of Tarzan,en,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",2016-06-29,Released,5.879,5606,"Fantasy, Action, Adventure, ",109,https://image.tmdb.org/t/p/original/eJrfz178xBGlxjDGxnBXTzWWa4w.jpg
79,411,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",en,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",2005-12-07,Released,7.101,8749,"Adventure, Family, Fantasy, ",143,https://image.tmdb.org/t/p/original/kzJip9vndXYSKQHCgekrgqbnUrA.jpg
80,246655,tt3385516,X-Men: Apocalypse,en,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",2016-05-18,Released,6.52,11447,"Action, Adventure, Science Fiction, Fantasy, ",144,https://image.tmdb.org/t/p/original/qttNmCib9gHhR5q0QoZ3FgmGom9.jpg
81,155,tt0468569,The Dark Knight,en,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",2008-07-14,Released,8.5,28015,"Drama, Action, Crime, Thriller, ",152,https://image.tmdb.org/t/p/original/qJ2tW6WMUDux911r6m7haRef0WH.jpg
82,14160,tt1049413,Up,en,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",2009-05-28,Released,7.94,17441,"Animation, Comedy, Family, Adventure, ",96,https://image.tmdb.org/t/p/original/vpbaStTMt8qqXaEgnOR2EE4DNJk.jpg
83,15512,tt0892782,Monsters vs Aliens,en,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",2009-03-19,Released,6.179,3895,"Animation, Family, Adventure, Science Fiction, ",94,https://image.tmdb.org/t/p/original/hpHarddVj34j53T7NsoUGdKj4mP.jpg
84,1726,tt0371746,Iron Man,en,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",2008-04-30,Released,7.631,23100,"Action, Science Fiction, Adventure, ",126,https://image.tmdb.org/t/p/original/78lPtwv72eTNqFW9COBYI0dWDJa.jpg
85,44826,tt0970179,Hugo,en,"Orphaned and alone except for an uncle, Hugo Cabret lives in the walls of a train station in 1930s Paris. Hugo's job is to oil and maintain the station's clocks, but to him, his more important task is to protect a broken automaton and notebook left to him by his late father. Accompanied by the goddaughter of an embittered toy merchant, Hugo embarks on a quest to solve the mystery of the automaton and find a place he can call home.",2011-11-22,Released,7.174,6253,"Adventure, Drama, Family, ",126,https://image.tmdb.org/t/p/original/cFFkim9vRl250n50brtqfSvVF9k.jpg
86,8487,tt0120891,Wild Wild West,en,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,1999-06-29,Released,5.309,2837,"Action, Adventure, Comedy, Science Fiction, Western, ",106,https://image.tmdb.org/t/p/original/1AUzpDzJSecEBIgwUIPzL5KMuTQ.jpg
87,1735,tt0859163,The Mummy: Tomb of the Dragon Emperor,en,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",2008-07-01,Released,5.438,3764,"Adventure, Action, Fantasy, ",112,https://image.tmdb.org/t/p/original/A3acM1lX5PNWQa6r5qeMAJOxbnT.jpg
88,436969,tt6334354,The Suicide Squad,en,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",2021-07-28,Released,7.638,6445,"Action, Comedy, Adventure, ",132,https://image.tmdb.org/t/p/original/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg
89,2698,tt0413099,Evan Almighty,en,"Junior congressman Evan Baxter, whose wish is to ""change the world"" is heard by none other than God. When God appears with the perplexing request to build an ark, Evan is sure he is losing it.",2007-06-09,Released,5.542,3622,"Fantasy, Comedy, Family, ",96,https://image.tmdb.org/t/p/original/5vjH8oQFZXJ0gTOPsJKWidVsWmg.jpg
90,137113,tt1631867,Edge of Tomorrow,en,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",2014-05-27,Released,7.593,11834,"Action, Science Fiction, ",113,https://image.tmdb.org/t/p/original/vCKLZlIIMVigoCfJL1ZJFl0Nsjn.jpg
91,9804,tt0114898,Waterworld,en,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship.",1995-07-28,Released,6.155,2993,"Adventure, Action, Science Fiction, ",135,https://image.tmdb.org/t/p/original/nyCA6UfqEPsH1lqL6YVtVf0KwwN.jpg
92,14869,tt1046173,G.I. Joe: The Rise of Cobra,en,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",2009-08-03,Released,5.759,3992,"Adventure, Action, Thriller, Science Fiction, ",118,https://image.tmdb.org/t/p/original/mc9b25IAprHfsaOz0wTshOwGHcY.jpg
